LEP_family,LEP_genus,LEP_species,LEP_genusspecies,HOST_family,HOST_genus,Reference
Nymphalidae,Euphydryas,gillettii,Euphydryas gillettii,Caprifoliaceae,Symphoricarpos,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,gillettii,Euphydryas gillettii,Plantaginaceae,Plantago,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,gillettii,Euphydryas gillettii,Scrophulariaceae,Castilleja,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,gillettii,Euphydryas gillettii,Scrophulariaceae,Pedicularis,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,gillettii,Euphydryas gillettii,Scrophulariaceae,Veronica,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,gillettii,Euphydryas gillettii,Valerianaceae,Valeriana,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Asteraceae,Solidago,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Asteraceae,Verbesina,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Caprifoliaceae,Lonicera,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Caprifoliaceae,Symphoricarpos,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Caprifoliaceae,Viburnum,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Fabaceae,Wisteria,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Lamiaceae,Galeopsis,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Oleaceae,Fraxinus,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Plantaginaceae,Plantago,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Scrophulariaceae,Agalinis,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Scrophulariaceae,Aureolaria,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Scrophulariaceae,Chelone,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Scrophulariaceae,Dasistoma,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Scrophulariaceae,Mimulus,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Scrophulariaceae,Pedicularis,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Scrophulariaceae,Penstemon,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Scrophulariaceae,Scrophularia,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Scrophulariaceae,Veronica,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euphydryas,phaeton,Euphydryas phaeton,Valerianaceae,Valerianella,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Asclepiadaceae,Cynanchum,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Asclepiadaceae,Metastelma,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Berberidaceae,Podophyllum,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Boraginaceae,Cynoglossum,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Convolvulaceae,Ipomoea,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Crassulaceae,Sedum,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Fabaceae,Caragana,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Fabaceae,Desmodium,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Fabaceae,Glycine,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Fabaceae,Melolobium,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Fabaceae,Phaseolus,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Fabaceae,Trifolium,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Fabaceae,Vigna,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Linaceae,Linum,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Menispermaceae,Menispermum,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Nyctaginaceae,Boerhavia,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Passifloraceae,Passiflora,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Plantaginaceae,Plantago,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Poaceae,Triticum,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Poaceae,Zea,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Portulacaceae,Portulaca,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Turneraceae,Turnera,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Violaceae,Hybanthus,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,claudia,Euptoieta claudia,Violaceae,Viola,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,hegesia,Euptoieta hegesia,Convolvulaceae,Ipomoea,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,hegesia,Euptoieta hegesia,Passifloraceae,Passiflora,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Euptoieta,hegesia,Euptoieta hegesia,Turneraceae,Turnera,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Gyrocheilus,patrobas,Gyrocheilus patrobas,Poaceae,Muhlenbergia,butterfilesandmoths.org
Nymphalidae,Hamadryas,amphinome,Hamadryas amphinome,Aristolochiaceae,Aristolochia,https://www.nhm.ac.uk/our-science/data/hostplants/
Nymphalidae,Hamadryas,amphinome,Hamadryas amphinome,Asteraceae,Eupatorium,https://www.nhm.ac.uk/our-science/data/hostplants/
